\Cardiovascular Health Study (CHS) Cohort\ADDITIONAL_BIOMARKERS\Laboratory Tests\,phv00098769,LPPLA2
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\Limb Replacement - Assistive Device\,phv00105829,TRY23I27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\Limb Replacement - Assistive Device\,phv00105831,TRYSTD27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\Limb Replacement - Assistive Device\,phv00105305,UES
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\Limb Replacement - Assistive Device\,phv00106208,URINE58
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\Limb Replacement - Assistive Device\,phv00105157,WAIT01
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\Limb Replacement - Assistive Device\,phv00105814,WLKDON27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\Limb Replacement - Assistive Device\,phv00106069,WLKHRY57
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\Limb Replacement - Assistive Device\,phv00106060,WLKSLO57
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105373,BATHE09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00106519,BED09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105327,BEDDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105324,BEDDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105326,BEDSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105325,BEDTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105374,BTHDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105377,BTHDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105376,BTHSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105375,BTHTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105363,EAT09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105364,EATDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105367,EATDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105366,EATSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105365,EATTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105368,DRESS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105369,DRSDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105372,DRSDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105371,DRSSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105370,DRSTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105396,GRPDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105400,GRPDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105398,GRPEXT09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105395,GRIPNG09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105399,GRPSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105397,GRPTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105334,HHWDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105337,HHWDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105333,HHWORK09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105336,HHWSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105335,HHWTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105384,LFTDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105388,LFTDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105386,LFTEXT09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105387,LFTSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105385,LFTTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105338,LHWORK09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105339,LHWDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105341,LHWSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105340,LHWTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105342,LHWDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105383,LIFTNG09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105353,PAY09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105354,PAYDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105357,PAYDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105356,PAYSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105355,PAYTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105359,PHNDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105362,PHNDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105361,PHNSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105360,PHNTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105358,PHONE09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105348,PREPAR09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105349,PRPDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105352,PRPDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105351,PRPSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105350,PRPTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105394,RCHDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105390,RCHDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105392,RCHEXT09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105393,RCHSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105391,RCHTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105389,REACH09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105343,SHOP09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105344,SHPDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105347,SHPDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105346,SHPSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105345,SHPTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105328,STEPS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105329,STPDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105332,STPDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105331,STPSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105330,STPTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105379,TLTDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105382,TLTDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105381,TLTSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105380,TLTTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105378,TOILET09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105320,WHODIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105323,WHODIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105322,WHOSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105321,WHOTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105316,WHMDIF09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105319,WHMDIS09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105315,WHMILE09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105318,WHMSYM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00105317,WHMTIM09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Difficulty\,phv00106518,WHOME09
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105154,CANE01
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105800,DEVICE27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105801,DEVTYP27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105804,LIMB27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105805,MLARM27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105807,MLLEG27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105806,MRARM27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105808,MRLEG27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105803,ORTHOS27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105810,PLARM27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105812,PLLEG27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105811,PRARM27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105813,PRLEG27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105809,PROTHE27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105802,TYPSPC27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Physical Measurements and Observations\Physical Mobility - Independence\Limb Replacement - Assistive Device\,phv00105858,USEDEV27
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105672,ARMLEG34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105679,CITY234
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105687,DIGCOR34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105688,DIGERR34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105689,EAT34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105691,ERR134
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105692,ERR234
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105693,ERR334
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105694,ERR434
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105695,ERR534
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105710,NUM134
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105711,PENCIL34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105715,PROBS34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105714,PPROB34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105718,SCORE34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105725,SPEC34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105724,SPEC234
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105726,SPELLF34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105727,STATE134
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105728,STATE234
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105729,STATE334
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105734,TEST34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105736,WATCH34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105671,ANDS34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105104,ANIMAL
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105674,BROWN134
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105676,BROWN334
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105675,BROWN234
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105677,BUTS34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105678,CHIN34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105680,CITY34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105681,CITY434
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105682,CLINIC34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105683,CLSEYE34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105684,COUNTF34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105105,COUNTS
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105685,COUNTY34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105106,DAYB
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105686,DAY34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105273,DIE05
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105690,ELBOW34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105696,FOLD34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105697,FOREHD34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105698,GO34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105699,HAND34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105700,HOME34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105701,HONES134
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105702,HONES234
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105703,HONES334
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105704,INTER34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105705,INTID34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105706,KNUCKL34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105707,LAUGH34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105708,LIKE34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105107,MONTHB
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105709,NOIFS34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105712,PENT134
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105713,PENT234
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105716,REPEAT34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105717,SCORE134
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105109,SDD
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105719,SEASON34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105720,SHLDER34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105721,SHOES134
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105722,SHOES234
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105723,SHOES334
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105110,SMM
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105112,SPSCR
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105730,STATE34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105731,STATE434
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105111,SYY
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105732,TAKE34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105735,TO34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105738,WOULD34
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Cognitive Status\3MSE\,phv00105108,YEARB
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Emotional Status\,phv00105286,BOTHER05
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Emotional Status\,phv00105289,DEPRES05
\Cardiovascular Health Study (CHS) Cohort\YR5NEW\Psychological and Psychiatric Observations\Emotional Status\,phv00105296,DEPSCR05
